date,time,number,abbr,sector,status,value
2004-04-14,10:02:02.720,DJC2TN-R,ADBE,Technology Services,MERGED,0.37088763
2004-04-14,10:02:02.720,B83YJG-R,EVRG,Utilities,MERGED,0.36998419
2004-04-14,10:02:02.720,VCNXSP-R,YUM,Consumer Services,MERGED,0.36949598
2004-04-14,10:02:02.720,KPFMHW-R,UPS,Transportation,MERGED,0.36872809
2004-04-14,10:02:02.720,MQ0Y3T-R,VMC,Non-Energy Minerals,MERGED,0.36824298
2004-04-14,10:02:02.720,Q78D01-R,HES,Energy Minerals,MERGED,0.36719497
2004-04-14,10:02:02.720,V83VWD-R,GTM,Industrial Services,MERGED,0.36701576
2004-04-14,10:02:02.720,P36M94-R,ORLY,Retail Trade,MERGED,0.36665273
2004-04-14,10:02:02.720,PTS6KP-R,DOX,Technology Services,MERGED,0.36384116
2004-04-14,10:02:02.720,TLVX72-R,JEF.XX2,Finance,MERGED,0.36295115
2004-04-14,10:02:02.720,MXPNCT-R,AAN.XX1,Finance,MERGED,0.36180188
2004-04-14,10:02:02.720,VYR23C-R,AXE,Distribution Services,MERGED,0.36137724
2004-04-14,10:02:02.720,BYKM67-R,SAFM,Consumer Non-Durables,MERGED,0.36028138
2004-04-14,10:02:02.720,PD98GG-R,HD,Retail Trade,MERGED,0.35624685
2004-04-14,10:02:02.720,GFCYSY-R,TBI.XX9,Energy Minerals,MERGED,0.35559188
2004-04-14,10:02:02.720,NFR9HV-R,BEC,Health Technology,MERGED,0.35475544
2004-04-14,10:02:02.720,KCD5HL-R,JAS,Retail Trade,MERGED,0.35445431
2004-04-14,10:02:02.720,VBDFGM-R,ATYT,Electronic Technology,MERGED,0.35442208
2004-04-14,10:02:02.720,FPP2BC-R,PCL,Non-Energy Minerals,MERGED,0.35425808
2004-04-14,10:02:02.720,Q9N1H5-R,DSPG,Electronic Technology,MERGED,0.35419538
2004-04-14,10:02:02.720,R3GWRN-R,PXR.XX9,Commercial Services,MERGED,0.35399225
2004-04-14,10:02:02.720,GXB33L-R,HZO,Retail Trade,MERGED,0.35214798
2004-04-14,10:02:02.720,VPSN43-R,EAT,Consumer Services,MERGED,0.35002206
2004-04-14,10:02:02.720,BFSLJ9-R,MYE,Process Industries,MERGED,0.34912884
2004-04-14,10:02:02.720,RJ4MT7-R,AVHI.XX1,Consumer Durables,MERGED,0.34818268
2004-04-14,10:02:02.720,N3JF4G-R,MHR.XX9,Energy Minerals,MERGED,0.34332814
2004-04-14,10:02:02.720,BV52Y6-R,IDA,Utilities,MERGED,0.34258338
2004-04-14,10:02:02.720,H401TT-R,HLX,Industrial Services,MERGED,0.34246526
2004-04-14,10:02:02.720,T8HZ3W-R,BSTE,Health Technology,MERGED,0.3409517
2004-04-14,10:02:02.720,LF5N4J-R,UCL.XX10,Energy Minerals,MERGED,0.33793853
2004-04-14,10:02:02.720,XHD46K-R,MMC,Finance,MERGED,0.33784749
2004-04-14,10:02:02.720,M79B89-R,MGM,Consumer Services,MERGED,0.33774152
2004-04-14,10:02:02.720,PJNY6S-R,SRI,Producer Manufacturing,MERGED,0.33632505
2004-04-14,10:02:02.720,WPKF66-R,BBY,Retail Trade,MERGED,0.33447376
2004-04-14,10:02:02.720,PGDZT4-R,EV,Finance,MERGED,0.33445945
2004-04-14,10:02:02.720,PJSRHC-R,NHC,Health Services,MERGED,0.33429872
2004-04-14,10:02:02.720,LJKG0W-R,CHRS.XX1,Retail Trade,MERGED,0.33056181
2004-04-14,10:02:02.720,QCS6P8-R,TWX,Consumer Services,MERGED,0.3302369
2004-04-14,10:02:02.720,MZZGF8-R,CP,Transportation,MERGED,0.32829742
2004-04-14,10:02:02.720,MR0PSP-R,DLTR,Retail Trade,MERGED,0.32818903
2004-04-14,10:02:02.721,H8N8X5-R,DGIN.XX9,Finance,MERGED,0.32745986
2004-04-14,10:02:02.721,HVP6XQ-R,LPT,Finance,MERGED,0.32682244
2004-04-14,10:02:02.721,CP8GLS-R,PDG,Non-Energy Minerals,MERGED,0.32454057
2004-04-14,10:02:02.721,BV4P4T-R,FE,Utilities,MERGED,0.32388059
2004-04-14,10:02:02.721,SJY281-R,IBM,Technology Services,MERGED,0.32335315
2004-04-14,10:02:02.721,SY8WC9-R,MACR.XX2,Technology Services,MERGED,0.32319821
2004-04-14,10:02:02.721,H2VPCM-R,VLO,Energy Minerals,MERGED,0.32183057
2004-04-14,10:02:02.721,L8MWPF-R,FLYIQ,Transportation,MERGED,0.32181889
2004-04-14,10:02:02.721,RRXJ79-R,SSINQ,Retail Trade,MERGED,0.32157953
2004-04-14,10:02:02.721,KFJFWS-R,IEX,Producer Manufacturing,MERGED,0.32071436
2004-04-14,10:02:02.721,QF2FD0-R,JRN,Consumer Services,MERGED,0.32055025
2004-04-14,10:02:02.721,KDBZBK-R,IART,Health Technology,MERGED,0.32049061
2004-04-14,10:02:02.721,FYRXRS-R,BMET,Health Technology,MERGED,0.31982989
2004-04-14,10:02:02.721,CP789N-R,MPX,Consumer Durables,MERGED,0.31836079
2004-04-14,10:02:02.721,VXLQQ6-R,MD,Health Services,MERGED,0.31832734
2004-04-14,10:02:02.721,BM9QXX-R,TSN,Consumer Non-Durables,MERGED,0.31532999
2004-04-14,10:02:02.721,CPDQQS-R,IMDC.XX1,Health Technology,MERGED,0.31463907
2004-04-14,10:02:02.721,D403D7-R,RSHCQ,Retail Trade,MERGED,0.31301904
2004-04-14,10:02:02.721,M9DGHF-R,NBL,Energy Minerals,MERGED,0.31256392
2004-04-14,10:02:02.721,PHK827-R,NPO,Producer Manufacturing,MERGED,0.31245733
2004-04-14,10:02:02.721,T2TNWF-R,SYY,Distribution Services,MERGED,0.30855778
2004-04-14,10:02:02.721,KFMMZS-R,EL,Consumer Non-Durables,MERGED,0.30814376
2004-04-14,10:02:02.721,Q2PRX4-R,DTAS.XX9,Commercial Services,MERGED,0.30650025
2004-04-14,10:02:02.721,GM34R7-R,RLRN,Technology Services,MERGED,0.30405838
2004-04-14,10:02:02.721,S25KPP-R,HVT,Retail Trade,MERGED,0.30254436
2004-04-14,10:02:02.721,HGBJ0K-R,APC,Energy Minerals,MERGED,0.30195715
2004-04-14,10:02:02.721,F04DYS-R,NS,Distribution Services,MERGED,0.30195296
2004-04-14,10:02:02.721,D40H3L-R,TTI,Industrial Services,MERGED,0.29797035
2004-04-14,10:02:02.721,HMVVTC-R,BEN,Finance,MERGED,0.29547812
2004-04-14,10:02:02.721,PTS8PR-R,AGY,Consumer Services,MERGED,0.29412394
2004-04-14,10:02:02.721,M79KQJ-R,SEH,Producer Manufacturing,MERGED,0.29130721
2004-04-14,10:02:02.721,PC52BF-R,AMED,Health Services,MERGED,0.29052096
2004-04-14,10:02:02.721,PTXHRQ-R,SYD,Health Technology,MERGED,0.2855286
2004-04-14,10:02:02.721,NLB51Z-R,MANH,Technology Services,MERGED,0.28543009
2004-04-14,10:02:02.721,JWH9M4-R,USFC.XX1,Transportation,MERGED,0.2850037
2004-04-14,10:02:02.721,FYT41X-R,CAH,Distribution Services,MERGED,0.28362693
2004-04-14,10:02:02.721,S4G5BY-R,PYX.XX1,Retail Trade,MERGED,0.28240789
2004-04-14,10:02:02.721,QCYLZB-R,KMX,Retail Trade,MERGED,0.2823514
2004-04-14,10:02:02.721,FWJSXX-R,AYI,Producer Manufacturing,MERGED,0.27694323
2004-04-14,10:02:02.721,Q1KLV4-R,SAH,Retail Trade,MERGED,0.27504268
2004-04-14,10:02:02.721,C6MFNP-R,DADE,Health Technology,MERGED,0.27447817
2004-04-14,10:02:02.721,BK6JKQ-R,TMO,Health Technology,MERGED,0.27447064
2004-04-14,10:02:02.721,GL3QQP-R,B,Producer Manufacturing,MERGED,0.27428713
2004-04-14,10:02:02.721,P5FR40-R,BCE,Communications,MERGED,0.27412205
2004-04-14,10:02:02.721,H8HR7X-R,BRC,Producer Manufacturing,MERGED,0.27087444
2004-04-14,10:02:02.721,P9ZJN4-R,GP.XX1,Process Industries,MERGED,0.26822241
2004-04-14,10:02:02.721,QLMJMJ-R,SAIA,Transportation,MERGED,0.26816719
2004-04-14,10:02:02.721,S8Z499-R,WST,Health Technology,MERGED,0.26812757
2004-04-14,10:02:02.721,FJ4VSP-R,USON,Health Services,MERGED,0.26751464
2004-04-14,10:02:02.721,CVXY8G-R,ELK,Consumer Durables,MERGED,0.26730728
2004-04-14,10:02:02.721,FXN4F4-R,EDO,Electronic Technology,MERGED,0.26708578
2004-04-14,10:02:02.721,S8VB0Q-R,AUD,Consumer Services,MERGED,0.26659205
2004-04-14,10:02:02.721,B3KGPP-R,CKP,Electronic Technology,MERGED,0.26527071
2004-04-14,10:02:02.721,B8374S-R,AA,Non-Energy Minerals,MERGED,0.26428433
2004-04-14,10:02:02.721,N7YW9G-R,CBZ,Commercial Services,MERGED,0.26227069
2004-04-14,10:02:02.721,MBPCLW-R,IPX,Finance,MERGED,0.26137858
2004-04-14,10:02:02.721,PKZC9Q-R,BLCBB,Consumer Services,MERGED,0.2608225
2004-04-14,10:02:02.721,SY7R67-R,IDMCQ,Finance,MERGED,0.25909667
2004-04-14,10:02:02.721,QZ3ZG1-R,LEG,Consumer Durables,MERGED,0.25909369
2004-04-14,10:02:02.721,MR1PPM-R,NCOG,Commercial Services,MERGED,0.25696813
2004-04-14,10:02:02.721,PC0NY9-R,HCR.XX1,Health Services,MERGED,0.25596971
2004-04-14,10:02:02.721,F722C7-R,LDG,Retail Trade,MERGED,0.25452023
2004-04-14,10:02:02.721,LQ71YP-R,MLI,Producer Manufacturing,MERGED,0.2535565
2004-04-14,10:02:02.721,DJC60R-R,CAG,Consumer Non-Durables,MERGED,0.25097812
2004-04-14,10:02:02.721,D9NWN6-R,QBCAF,Communications,MERGED,0.25088161
2004-04-14,10:02:02.721,KMBPNY-R,LLL.XX1,Electronic Technology,MERGED,0.25034819
2004-04-14,10:02:02.721,WL1GCY-R,WAT,Health Technology,MERGED,0.24986238
2004-04-14,10:02:02.721,MQ119X-R,ADM,Process Industries,MERGED,0.24805691
2004-04-14,10:02:02.721,TBS2VP-R,TRMB,Electronic Technology,MERGED,0.24698492
2004-04-14,10:02:02.721,BL5KVX-R,COST,Retail Trade,MERGED,0.24531524
2004-04-14,10:02:02.721,Q78KB6-R,COL,Electronic Technology,MERGED,0.24475684
2004-04-14,10:02:02.721,P0X502-R,GDI.XX1,Producer Manufacturing,MERGED,0.24240523
2004-04-14,10:02:02.721,KSV5TY-R,TAC,Utilities,MERGED,0.2361563
2004-04-14,10:02:02.721,H1PMLS-R,CL,Consumer Non-Durables,MERGED,0.23591993
2004-04-14,10:02:02.721,V4QL2L-R,DIOD,Electronic Technology,MERGED,0.23445607
2004-04-14,10:02:02.721,BV8JHF-R,APD,Process Industries,MERGED,0.23025418
2004-04-14,10:02:02.721,TLPTJ9-R,BBOX,Producer Manufacturing,MERGED,0.22924693
2004-04-14,10:02:02.721,QQ164P-R,SKYW,Transportation,MERGED,0.22859996
2004-04-14,10:02:02.721,JTC04X-R,CVS,Retail Trade,MERGED,0.22768395
2004-04-14,10:02:02.721,M506MK-R,TEK,Electronic Technology,MERGED,0.2267658
2004-04-14,10:02:02.721,LZ621H-R,MDPEB,Consumer Services,MERGED,0.22651242
2004-04-14,10:02:02.721,DSG8XD-R,UTIW,Transportation,MERGED,0.22177359
2004-04-14,10:02:02.721,RGTSXX-R,BGFV,Retail Trade,MERGED,0.22137129
2004-04-14,10:02:02.721,VV9692-R,SRDX,Health Technology,MERGED,0.21362307
2004-04-14,10:02:02.721,JK8Z98-R,WDR,Finance,MERGED,0.21348744
2004-04-14,10:02:02.721,V613CM-R,CNMD,Health Technology,MERGED,0.21281738
2004-04-14,10:02:02.721,RV6ZJC-R,CTS,Electronic Technology,MERGED,0.21123701
2004-04-14,10:02:02.721,Q53D75-R,GME,Retail Trade,MERGED,0.20769812
2004-04-14,10:02:02.721,K7TD6M-R,LECO,Producer Manufacturing,MERGED,0.20455497
2004-04-14,10:02:02.721,BV3N5V-R,M,Retail Trade,MERGED,0.20358865
2004-04-14,10:02:02.721,C8R98H-R,MVK,Non-Energy Minerals,MERGED,0.20265994
2004-04-14,10:02:02.721,MPXJMM-R,DIS,Consumer Services,MERGED,0.20169533
2004-04-14,10:02:02.721,GKYZP7-R,TRDO,Communications,MERGED,0.20116248
2004-04-14,10:02:02.721,P35F00-R,PBSOQ,Electronic Technology,MERGED,0.20078643
2004-04-14,10:02:02.721,WGRYSP-R,GWR,Transportation,MERGED,0.20020714
2004-04-14,10:02:02.721,D41032-R,CJREF,Consumer Services,MERGED,0.20001271
2004-04-14,10:02:02.721,TY1SPJ-R,DNB.XX1,Technology Services,MERGED,0.19846107
2004-04-14,10:02:02.721,S10CNQ-R,PUSH,Retail Trade,MERGED,0.19793938
2004-04-14,10:02:02.722,LSJWZ3-R,NSIT,Technology Services,MERGED,0.19654842
2004-04-14,10:02:02.722,BZT8YJ-R,CCU.XX9,Consumer Services,MERGED,0.19610563
2004-04-14,10:02:02.722,Q4Z798-R,CYH,Health Services,MERGED,0.19494633
2004-04-14,10:02:02.722,NYJHHY-R,MCK,Distribution Services,MERGED,0.1943175
2004-04-14,10:02:02.722,KK1YRK-R,GPN,Technology Services,MERGED,0.19171846
2004-04-14,10:02:02.722,G35BYT-R,PAG,Retail Trade,MERGED,0.19152087
2004-04-14,10:02:02.722,TZ2TSL-R,WM,Industrial Services,MERGED,0.18820544
2004-04-14,10:02:02.722,PSRCVT-R,HHS,Commercial Services,MERGED,0.18648552
2004-04-14,10:02:02.722,VBDR1X-R,VTIV,Commercial Services,MERGED,0.18327319
2004-04-14,10:02:02.722,MTBCGY-R,STLD,Non-Energy Minerals,MERGED,0.18258654
2004-04-14,10:02:02.722,QKMPTL-R,ETP,Industrial Services,MERGED,0.18173149
2004-04-14,10:02:02.722,JMNC84-R,AMWD,Producer Manufacturing,MERGED,0.18108646
2004-04-14,10:02:02.722,WRTBJT-R,URS,Industrial Services,MERGED,0.18099713
2004-04-14,10:02:02.722,L9WJCP-R,CPWM,Retail Trade,MERGED,0.18088609
2004-04-14,10:02:02.722,M65GSL-R,TRZ,Finance,MERGED,0.18033939
2004-04-14,10:02:02.722,CP777M-R,MANT,Technology Services,MERGED,0.17985328
2004-04-14,10:02:02.722,V4W1LS-R,USPI.XX2,Health Services,MERGED,0.17922945
2004-04-14,10:02:02.722,V2LL6N-R,CMC,Non-Energy Minerals,MERGED,0.17690275
2004-04-14,10:02:02.722,DQ16QY-R,NAP.XX2,Finance,MERGED,0.17503821
2004-04-14,10:02:02.722,V0C3QG-R,PALDF,Non-Energy Minerals,MERGED,0.17352189
2004-04-14,10:02:02.722,V2H5QG-R,APH,Electronic Technology,MERGED,0.17083277
2004-04-14,10:02:02.722,RQSKKH-R,CASY,Retail Trade,MERGED,0.17027851
2004-04-14,10:02:02.722,PSRH1X-R,LAD,Retail Trade,MERGED,0.16711175
2004-04-14,10:02:02.722,FPQK4R-R,ROG,Process Industries,MERGED,0.16709094
2004-04-14,10:02:02.722,DXVFL5-R,CDWC,Retail Trade,MERGED,0.16485192
2004-04-14,10:02:02.722,F07Q7W-R,CTAS,Consumer Services,MERGED,0.16426554
2004-04-14,10:02:02.722,TLSHMT-R,IESC,Industrial Services,MERGED,0.16279533
2004-04-14,10:02:02.722,C0Y8PC-R,ELAB,Health Technology,MERGED,0.15890565
2004-04-14,10:02:02.722,F1DNTM-R,RJF,Finance,MERGED,0.15820661
2004-04-14,10:02:02.722,SDDG22-R,USM,Communications,MERGED,0.15748918
2004-04-14,10:02:02.722,DG7ZNK-R,MOD,Producer Manufacturing,MERGED,0.15747406
2004-04-14,10:02:02.722,QG6G5W-R,DIAL.XX1,Electronic Technology,MERGED,0.15717857
2004-04-14,10:02:02.722,F039VR-R,PSSI,Distribution Services,MERGED,0.15668526
2004-04-14,10:02:02.722,LN3P8B-R,TPR,Retail Trade,MERGED,0.1550224
2004-04-14,10:02:02.722,GB3Z65-R,ESND,Distribution Services,MERGED,0.15341448
2004-04-14,10:02:02.722,RK4GM5-R,ADRX,Health Technology,MERGED,0.15271043
2004-04-14,10:02:02.722,FNKNQ2-R,OGE,Utilities,MERGED,0.15120834
2004-04-14,10:02:02.722,QQ5HBQ-R,RSCR,Health Services,MERGED,0.15077979
2004-04-14,10:02:02.722,XG97KR-R,OO,Consumer Non-Durables,MERGED,0.14827068
2004-04-14,10:02:02.722,HF6097-R,MSM,Distribution Services,MERGED,0.14758287
2004-04-14,10:02:02.722,KYCY91-R,LHX,Electronic Technology,MERGED,0.14559723
2004-04-14,10:02:02.722,B4PGFJ-R,DXC,Technology Services,MERGED,0.14473146
2004-04-14,10:02:02.722,MCVGFR-R,CREO.XX9,Commercial Services,MERGED,0.14463465
2004-04-14,10:02:02.722,DLNK3Q-R,SRZ,Health Services,MERGED,0.14381047
2004-04-14,10:02:02.722,MS57L1-R,HPQ,Electronic Technology,MERGED,0.14330834
2004-04-14,10:02:02.722,W5NBSG-R,LPX,Non-Energy Minerals,MERGED,0.14180874
2004-04-14,10:02:02.722,JXMLY8-R,ADSK,Technology Services,MERGED,0.13991085
2004-04-14,10:02:02.722,XLV24X-R,F,Consumer Durables,MERGED,0.13906457
2004-04-14,10:02:02.722,MLNN6Y-R,SE.XX1,Retail Trade,MERGED,0.13182742
2004-04-14,10:02:02.722,NDN5DT-R,ADS,Technology Services,MERGED,0.12962147
2004-04-14,10:02:02.722,KW432H-R,JKHY,Technology Services,MERGED,0.12498518
2004-04-14,10:02:02.722,JYQZHJ-R,BH,Consumer Services,MERGED,0.12423671
2004-04-14,10:02:02.722,MH3TRW-R,ANDV,Energy Minerals,MERGED,0.12313453
2004-04-14,10:02:02.722,JQXVVD-R,UCI.XX1,Finance,MERGED,0.12108391
2004-04-14,10:02:02.722,VCPWML-R,TMR,Energy Minerals,MERGED,0.12102095
2004-04-14,10:02:02.722,M7439D-R,CERN,Technology Services,MERGED,0.119449
2004-04-14,10:02:02.722,G25L8Y-R,IRC,Finance,MERGED,0.11943948
2004-04-14,10:02:02.722,V6ZV2J-R,SYNA,Electronic Technology,MERGED,0.11706771
2004-04-14,10:02:02.722,QZ30M4-R,CLK,Commercial Services,MERGED,0.11435486
2004-04-14,10:02:02.722,XLT03X-R,RCL,Consumer Services,MERGED,0.11346995
2004-04-14,10:02:02.722,TVSMWP-R,IM,Technology Services,MERGED,0.11319211
2004-04-14,10:02:02.722,CDB4PJ-R,IRGI,Commercial Services,MERGED,0.11118627
2004-04-14,10:02:02.722,F4PH05-R,SCSC,Distribution Services,MERGED,0.10755768
2004-04-14,10:02:02.722,BV81KZ-R,XJT,Transportation,MERGED,0.10413575
2004-04-14,10:02:02.722,HJMLL8-R,CALM,Consumer Non-Durables,MERGED,0.09667293
2004-04-14,10:02:02.722,F2JNKG-R,RES,Industrial Services,MERGED,0.09611352
2004-04-14,10:02:02.722,B6TD5D-R,BJS,Industrial Services,MERGED,0.09574711
2004-04-14,10:02:02.722,TR8N0D-R,ABG,Retail Trade,MERGED,0.0955636
2004-04-14,10:02:02.722,L6CPTK-R,INTU,Technology Services,MERGED,0.09224967
2004-04-14,10:02:02.722,K7TZB5-R,WFRD,Industrial Services,MERGED,0.0921943
2004-04-14,10:02:02.722,RBFZXG-R,AMMD,Health Technology,MERGED,0.090656
2004-04-14,10:02:02.722,VMNPB6-R,IGI.XX1,Distribution Services,MERGED,0.09037564
2004-04-14,10:02:02.722,DJHKBV-R,ACF,Finance,MERGED,0.08999219
2004-04-14,10:02:02.722,PM2MNW-R,GATX,Transportation,MERGED,0.0892331
2004-04-14,10:02:02.722,P4BSC4-R,AMTD.XX1,Finance,MERGED,0.08463313
2004-04-14,10:02:02.722,SZDB1M-R,SEB,Consumer Non-Durables,MERGED,0.08359747
2004-04-14,10:02:02.722,HD2W66-R,PPDI,Commercial Services,MERGED,0.08253926
2004-04-14,10:02:02.722,P9ZLS6-R,DTGF,Finance,MERGED,0.08103167
2004-04-14,10:02:02.722,G4BJZS-R,OCLR.XX1,Health Technology,MERGED,0.07989141
2004-04-14,10:02:02.722,V98JXW-R,CYCL,Communications,MERGED,0.07959937
2004-04-14,10:02:02.722,NSYS6Y-R,WOOF.XX1,Process Industries,MERGED,0.07129671
2004-04-14,10:02:02.722,JFVPLJ-R,NCRX,Health Services,MERGED,0.07083085
2004-04-14,10:02:02.722,FBB311-R,ELBO,Retail Trade,MERGED,0.06290484
2004-04-14,10:02:02.722,RPSW0P-R,PRV,Health Services,MERGED,0.06006295
2004-04-14,10:02:02.722,T8HY1V-R,PRTLQ,Producer Manufacturing,MERGED,0.05735714
2004-04-14,10:02:02.722,X6GKR0-R,RRGB,Consumer Services,MERGED,0.05711282
2004-04-14,10:02:02.722,LP3CT4-R,AXCA,Health Technology,MERGED,0.05664453
2004-04-14,10:02:02.722,T8NBFZ-R,SMSC,Electronic Technology,MERGED,0.05559013
2004-04-14,10:02:02.722,T9SGFY-R,WEBX,Technology Services,MERGED,0.05528493
2004-04-14,10:02:02.722,PRLW4H-R,ITG,Finance,MERGED,0.04814408
2004-04-14,10:02:02.722,KX90L6-R,IVX.XX1,Health Technology,MERGED,0.04593155
2004-04-14,10:02:02.722,VMM9PX-R,RS,Non-Energy Minerals,MERGED,0.04443303
2004-04-14,10:02:02.722,J9FXR5-R,DRTE,Technology Services,MERGED,0.04363479
2004-04-14,10:02:02.722,Q67CZ0-R,MCOAQ,Retail Trade,MERGED,0.04066084
2004-04-14,10:02:02.722,FMDVDG-R,EAGL.XX1,Transportation,MERGED,0.04000007
2004-04-14,10:02:02.722,CHQHMD-R,CSE,Finance,MERGED,0.03480099
2004-04-14,10:02:02.722,DJBQ39-R,CPRT,Commercial Services,MERGED,0.02551533
2004-04-14,10:02:02.722,NQTP4X-R,SPGZ,Commercial Services,MERGED,0.0211033
2004-04-14,10:02:02.722,FH0KGK-R,NRP,Energy Minerals,MERGED,0.00435585
2004-04-14,10:02:02.722,DNX703-R,MHS.XX1,Finance,MERGED,0.00339751
2004-04-14,10:02:02.722,M0HJ6G-R,ACDO,Health Services,MERGED,0.0
2004-04-14,10:02:02.722,WPKHB8-R,ACIW,Technology Services,MERGED,0.0
2004-04-14,10:02:02.722,PQGZLR-R,ADVP.XX1,Health Services,MERGED,0.0
2004-04-14,10:02:02.722,GRSDSK-R,AEE,Utilities,MERGED,0.0
2004-04-14,10:02:02.722,BQQGL4-R,AGR,Utilities,MERGED,0.0
2004-04-14,10:02:02.722,KPM1VZ-R,AGU,Process Industries,MERGED,0.0
2004-04-14,10:02:02.722,FJ1B1C-R,AJG,Finance,MERGED,0.0
2004-04-14,10:02:02.722,V98GST-R,ANH,Finance,MERGED,0.0
2004-04-14,10:02:02.722,VFY8ZQ-R,AOS,Producer Manufacturing,MERGED,0.0
2004-04-14,10:02:02.722,DMX4QY-R,APA,Energy Minerals,MERGED,0.0
2004-04-14,10:02:02.722,NDG727-R,APCC.XX9,Electronic Technology,MERGED,0.0
2004-04-14,10:02:02.723,TZ1PMJ-R,ASVI,Producer Manufacturing,MERGED,0.0
2004-04-14,10:02:02.723,FT7VMB-R,ATO,Utilities,MERGED,0.0
2004-04-14,10:02:02.723,KB2QBM-R,ATVI,Consumer Durables,MERGED,0.0
2004-04-14,10:02:02.723,G6L3P2-R,AVCT.XX1,Electronic Technology,MERGED,0.0
2004-04-14,10:02:02.723,B973PJ-R,AWR,Utilities,MERGED,0.0
2004-04-14,10:02:02.723,W3DV77-R,AXL,Producer Manufacturing,MERGED,0.0
2004-04-14,10:02:02.723,T1PGRD-R,BARZ.XX1,Technology Services,MERGED,0.0
2004-04-14,10:02:02.723,JBG9LM-R,BCR,Health Technology,MERGED,0.0
2004-04-14,10:02:02.723,L0TLL1-R,BDN,Finance,MERGED,0.0
2004-04-14,10:02:02.723,WFLMHL-R,BDX,Health Technology,MERGED,0.0
2004-04-14,10:02:02.723,LX2PC4-R,BEBE,Finance,MERGED,0.0
2004-04-14,10:02:02.723,P45F43-R,BFAM.XX1,Consumer Services,MERGED,0.0
2004-04-14,10:02:02.723,SD84W1-R,BFS,Finance,MERGED,0.0
2004-04-14,10:02:02.723,G49K2V-R,BG,Process Industries,MERGED,0.0
2004-04-14,10:02:02.723,H3ZBG4-R,BHE,Electronic Technology,MERGED,0.0
2004-04-14,10:02:02.723,T7HRLL-R,BLIAQ,Retail Trade,MERGED,0.0
2004-04-14,10:02:02.723,HD1PZ3-R,BLS.XX1,Communications,MERGED,0.0
2004-04-14,10:02:02.723,L8SKLT-R,BMY,Health Technology,MERGED,0.0
2004-04-14,10:02:02.723,CRHZ50-R,BPT,Miscellaneous,MERGED,0.0
2004-04-14,10:02:02.723,CRHRRT-R,BRK.A,Finance,MERGED,0.0
2004-04-14,10:02:02.723,DBNXVB-R,BRK.B,Finance,MERGED,0.0
2004-04-14,10:02:02.723,J06Y9S-R,BRO,Finance,MERGED,0.0
2004-04-14,10:02:02.723,T8LXRN-R,BRP.XX2,Finance,MERGED,0.0
2004-04-14,10:02:02.723,N5PDXB-R,BRY.XX1,Energy Minerals,MERGED,0.0
2004-04-14,10:02:02.723,P0SXV1-R,BTUUQ,Energy Minerals,MERGED,0.0
2004-04-14,10:02:02.723,J75B2X-R,BYD,Consumer Services,MERGED,0.0
2004-04-14,10:02:02.723,VS1X41-R,CAR,Finance,MERGED,0.0
2004-04-14,10:02:02.723,WDHHDK-R,CBT,Process Industries,MERGED,0.0
2004-04-14,10:02:02.723,PC4Y29-R,CCMP,Electronic Technology,MERGED,0.0
2004-04-14,10:02:02.723,CN8KNS-R,CENT,Consumer Non-Durables,MERGED,0.0
2004-04-14,10:02:02.723,WPL8V0-R,CENX,Non-Energy Minerals,MERGED,0.0
2004-04-14,10:02:02.723,WSZPWY-R,CLC,Producer Manufacturing,MERGED,0.0
2004-04-14,10:02:02.723,CPCW2Z-R,CMI,Producer Manufacturing,MERGED,0.0
2004-04-14,10:02:02.723,FV824M-R,CNP,Utilities,MERGED,0.0
2004-04-14,10:02:02.723,TWXW2R-R,COP,Energy Minerals,MERGED,0.0
2004-04-14,10:02:02.723,X59VMH-R,CPG.XX1,Finance,MERGED,0.0
2004-04-14,10:02:02.723,NYN4GC-R,CPT,Finance,MERGED,0.0
2004-04-14,10:02:02.723,FK8VJJ-R,CRAI,Commercial Services,MERGED,0.0
2004-04-14,10:02:02.723,CHQR2M-R,CRK,Energy Minerals,MERGED,0.0
2004-04-14,10:02:02.723,GFJC62-R,CSCO,Technology Services,MERGED,0.0
2004-04-14,10:02:02.723,TMVLRW-R,CSL,Producer Manufacturing,MERGED,0.0
2004-04-14,10:02:02.723,WM5BXP-R,CTRA,Energy Minerals,MERGED,0.0
2004-04-14,10:02:02.723,NW728X-R,CTXS,Technology Services,MERGED,0.0
2004-04-14,10:02:02.723,CN8PXX-R,CZR.XX1,Consumer Services,MERGED,0.0
2004-04-14,10:02:02.723,J1J74L-R,DCNAQ,Producer Manufacturing,MERGED,0.0
2004-04-14,10:02:02.723,VQXR21-R,DD,Process Industries,MERGED,0.0
2004-04-14,10:02:02.723,CJQN0M-R,DFODQ,Consumer Non-Durables,MERGED,0.0
2004-04-14,10:02:02.723,V75BKP-R,DOV,Producer Manufacturing,MERGED,0.0
2004-04-14,10:02:02.723,MKJ3FL-R,DP,Health Technology,MERGED,0.0
2004-04-14,10:02:02.723,BSZBZV-R,DQE,Utilities,MERGED,0.0
2004-04-14,10:02:02.723,WC6WWD-R,DRQ,Industrial Services,MERGED,0.0
2004-04-14,10:02:02.723,VWLZ1B-R,DSCP,Electronic Technology,MERGED,0.0
2004-04-14,10:02:02.723,BPRHF0-R,DUK,Utilities,MERGED,0.0
2004-04-14,10:02:02.723,H57MD0-R,EAC.XX1,Energy Minerals,MERGED,0.0
